,date,tweet
4534,2022-10-29,"#BreakingNow: दक्षिण कोरिया की राजधानी #Seoul में #Halloween पार्टी के दौरान मची भगदड़, दम घुटने से अब तक 120 लोगों की गई जान  ज्यादा जानकारी दे रहे हैं संवाददाता @amitk_journo   @JyotsnaBedi #SouthKorea #CardiacArrest  https://t.co/BnqIxgH3vF"
4535,2022-10-29,#Trump just “Truthet” this is Biden’s fault. #Seoul #SouthKorea #Halloween
4536,2022-10-29,#seoul 🇰🇷😞panique #bousculade #Halloween 120 jeunes gens perdus la vie malheureusement 😞sources officielles 😢
4537,2022-10-29,@laurence0684 Allez sur le #seoul Vous y trouverez peut-être des réponses
4538,2022-10-29,"#Seoul bevat 11 miljoen inwoners. De ramp in Itaewon is het resultaat van het optimisme en eindelijk weer Halloween kunnen vieren na 2 jaar lockdown. Dit geeft aan dat ook in vrijheid, structuur nodig is. Al denken daar egoïstische lui als #Baudet &amp; Co hier anders over..."
4539,2022-10-29,Literal ridiculous incident @Seoul_gov #seoul #seoulhalloween #didntaskfor
4540,2022-10-29,Terrible. 😔 #Seoul
4541,2022-10-29,"120 personnes sont mortes et 150 autres ont été blessées dans la nuit de samedi à dimanche lors d'une bousculade qui s'est produite à #Séoul pendant les célébrations de la fête d'Halloween, selon un dernier bilan fourni par les autorités sud-coréennes. https://t.co/uv0c1urnCM"
4542,2022-10-29,"UPDATE #SeoulStampede : "" More than 100 people were killed in a stampede at a Halloween party in #Seoul. "" @business"
4543,2022-10-29,Halloween celebration at Itaewon. Massive stampede has left hundreds of revellers in cardiac arrest 🇰🇷 🙏🏻😓 #itaewon #seoul #seoulkorea  https://t.co/ezcW7ZtlJ7
4544,2022-10-29,"सदैव सत्य के मार्ग पर चलना चाहिए सत्य है तो हम है, वरना हम कुछ भी नहीं। #SouthKorea #Seoul #KnowAboutChhathPujaछठ # #sunderkand #JaiShreeRam #JaiShreeKrishna #Truth #Facts #MannKiBaat  https://t.co/OZSzn3BqOV"
4545,2022-10-29,What a terrible situation in #Seoul. 💔😔
4546,2022-10-29,120 killed in Halloween crowd crush in South Korea  https://t.co/B9muGHLRf9 via @AJEnglish #SouthKorea #Seoul #SeoulStampede #Halloween #Itaewon
4547,2022-10-29,Halloween celebration at Itaewon. Massive stampede has left hundreds of revellers in cardiac arrest 🇰🇷 🙏🏻😓 #itaewon #seoul #seoulkorea  https://t.co/klJWzOqA5u
4548,2022-10-29,🚨 #BREAKING #BreakingNews   120 people killed in #Seoulkorea in #Seoul #SeoulStampede #Itaewon  #SouthKorea 🇰🇷 #seoulhalloween 🎃  https://t.co/61BgaK2t3Q
4549,2022-10-29,"Massenpanik auf Halloween-Party in #Südkorea, 120 Tote  https://t.co/tMU4ZvySO4 #Seoul #Itaewon"
4550,2022-10-29,My condolances to the people of this city and this country I love and admire. #SeoulStampede #seoulhalloween #Seoulkorea  #Seoul
4551,2022-10-29,"Tragedy in #SouthKorea, as 120 have died in Halloween crush:  https://t.co/IEfqqxNnH3 #Seoul #Itaewon"
4552,2022-10-29,"The number of deaths reported from a stampede in a central district of the South Korean capital Seoul has risen to 120, a fire official said.  Read more:  https://t.co/nY9R8XesCa  #southkorea #Seoul #Halloween  https://t.co/xfV3KnqHHb"
4553,2022-10-29,#Seoul 🙏😢
4554,2022-10-29,At least 120 killed in Halloween crush in Seoul  https://t.co/5Ux70JvFJb #Halloween #crush #Seoul
4555,2022-10-29,Je suis désolé mais j’ai les yeux secs. C’est trop des morts d’idiots .    Excusez-moi de garder mes larmes pour les petits palestiniens ou les congolais des mines #Itaewon #Seoul
4556,2022-10-29,"#Seoul #seoulhalloween #SouthKorea #Halloween  120 people have died in a crush in South Korea's capital, Seoul, with another 100 injured  https://t.co/XuqEyDs0Rh"
4557,2022-10-29,"krass, was gerad in #Seoul los ist, mindestens 120 Tote mittlerweile..  :( #Halloween    https://t.co/ZNprCjnUHM"
4558,2022-10-29,Such a tragedy.. How could this happen.. I am speechless.. #Itaewon #Seoul
4559,2022-10-29,"@BreakingNLive_ #BREAKING: #SouthKorea's fire department said 81 people have breathing problems after the #stampede at Itaewon in #Seoul, South Korea Saturday night when over 100 thousand revellers crammed into the place for #Halloween celebrations. #SeoulStampede  https://t.co/CfcVslL3xu"
4560,2022-10-29,#CoreeduSud #Seoul #Itaewon   Plus de 120 morts et 100 blessés suite à une bousculade  d' une fête de #Halloween   Les images sont horribles !  Essayez de ne pas les RT !   Prompt rétablissement aux blessés même s' ils auront besoin de soutien psychologique .   Prions pour
4561,2022-10-29,Mindestens 120 Tote nach Gedränge in #Seoul  https://t.co/ngiNNyAoxE #Itaewon
4562,2022-10-29,"BREAKING NEWS...SEOUL,SOUTH KOREA ... #seoul #Itaewon  #SouthKorea  #halloweentragedy the death toll now stands at 160... over 100k attended the event.. no word on the cause of this tragedy"
4563,2022-10-29,#Seoul #SouthKorea 😢🇰🇷🖤
4564,2022-10-29,"(Libération): Une bousculade fait 59 morts et 150 blessés à #Séoul lors d’une fête d’#Halloween. : A Séoul en Corée du Sud, au moins 59 personnes sont mortes lors d’une bousculade lors des célébrations d’Halloween. Le mouvement de foule a également..  https://t.co/81vnYHqnXH"
4565,2022-10-29,We offer our sincere condolences for the death of a group of South Korean citizens in a tragic incident in Seoul today.  Iran daily editorial board.  #Seoul #SouthKorea
4566,2022-10-29,"(La Provence): 59 morts, 150 blessés dans une bousculade à #Séoul lors d'une fête d'Halloween : Séoul - Une soixantaine de personnes sont mortes et environ 150 ont été blessées dans une bousculade à Séoul samedi après que des..  https://t.co/nLAFQWW456  https://t.co/3LkrcBH5ps"
4567,2022-10-29,"Heartbreaking news coming from Itaewon tonight. Thoughts and prayers with #Seoul, friends and colleagues there, and the people of South Korea at this difficult time."
4568,2022-10-29,"CPR is Cardio Pulmonary Resuscitation. It requires both. These #Seoul Halloween party stampede victims are getting the Cardio, but no mouth to mouth. Why? (Rhetorical) Sad.  https://t.co/uLftagkJM4"
4569,2022-10-29,"TRIGGER WARNING Friends, please mute #Itaewon and #Seoul right now! There have been some tragic incidents of cardiac arrests and people passing on tonight. If you're not comfortable with these subjects please mute them for now. Rest in Peace to the victims..."
4570,2022-10-29,"The earliest news even by CNN mentioned that many of them encountered “cardiac arrest”. 🙏🙏What’s the age, sex, Covid, mRNA vaccination, heart disease history of these tragically passed lives? We deserve an answer.  #seoul #Halloween"
4571,2022-10-29,Even in 2022 stampede happens and kills people is so sad . What happening in itaewon is so sad. #Itaewon #Seoul
4572,2022-10-29,120 dead after #Halloween crowd surge in #SouthKorea’s #Seoul  https://t.co/qAPfTVS9tm
4573,2022-10-29,Voilà pq je déteste ce genre d'événements du monde et ça part en cacahuètes force à tous ceux qui ont perdu des proches #Itaewon #Halloween #seoul #지구에서년지성아_환영해
4574,2022-10-29,NO RAGA VOGLİO İL NOME. mi sta salendo l'ansia   #Itaewon #seoul #korea #prayforseoul #prayforitaewon
4575,2022-10-29,My condolences on the deeply saddening  #Seoul incident. Praying for the aggrieved families and hoping for the tragedy to pass away soon.   #TrendingNow #HalloweenHavoc
4576,2022-10-29,#CardiacArrest  #Seoul  https://t.co/x4rgfGy6jm
4577,2022-10-29,"At least 120 people killed after they were crushed in a large Halloween crowd in Seoul on Saturday night, according to the city's fire department  #SouthKorea #Seoul #halloween #Itaewon  Read full story:  https://t.co/QKG6ONSLB7  https://t.co/9hax64LSBX"
4578,2022-10-29,My thought and prayers are with everyone in #Seoul right now 💜 You are not alone 🙏
4579,2022-10-29,"Seoul, Itaewon: Strage durante una parata di Halloween causa panico e calca, al momento il bilancio è di 120 morti e 100 feriti. Potete seguire la diretta su SBS News   https://t.co/1YQNst2RQh  #seoulhalloween #Seoulkorea #seoul #CoreadelSud #Itaewon #Halloween"
4580,2022-10-29,Unbelievable scenes coming out of #Seoul this evening
4581,2022-10-29,Don't quote me on this but I think drugs are involved in stampede incident it's just too weird to occur normally. #SouthKorea #Seoul #Itaewon #Halloween
4582,2022-10-29,Oh wow! 😮 #Seoul #Trending
4583,2022-10-29,"Videos aus #Seoul zeigen, wie Menschen, viele von ihnen in jungem Alter, auf der Straße von Ersthelfern und Rettungskräften reanimiert werden. Da diese Bilder sehr erschütternd und schockierend sind, teile ich sie nur ungern."
4584,2022-10-29,"[TW❗] Secondo il Seoul Economy Daily, i vigili del fuoco hanno riferito che 120 persone sono morte e centinaia sono rimaste ferite, con il numero in aumento. #Itaewon #Seoul #seoulhalloween  https://t.co/buVrlTEwdI"
4585,2022-10-29,What a tragedy in #Seoul
4586,2022-10-29,◾️İzdihamın öncesinden bir başka görüntü!  🇰🇷Güney Kore’nin Başkenti Seoul’de Cadılar Bayramı şenlikleri sırasında yaşanan izdihamdaki kalabalığın net görüntüleri…   #Seoul #SouthKorea #Halloween #Güneykore #CadılarBayramı #Seul  https://t.co/AXsJidMKhQ
4587,2022-10-29,#CardiacArrest  #Seoul  https://t.co/NOKN6gptpr
4588,2022-10-29,"오늘, 제 가슴에서 우러나온 가장 깊은 위로의 말을 드리고 싶습니다. 😞🙏🏻  Türkiye’den Güney Kore’ye #SouthKorea #Halloween  #Seoul   #Itaewon #이태원 #이태원사고 #압사사고"
4589,2022-10-29,Furchtbare #Bilder und #Videos aus #Korea verbreiten sich durch die sozialen Medien. Menschen die unter anderen Menschen begraben wieder herausgezogen werden. Wer diesen Anblick nicht ertragen kann sollte den  Hashtag #Itaewon und andere derzeit dringend meiden. #Seoul #Unglück
4590,2022-10-29,📹 120 قتيلاً و100 إصابة في حادث تدافع في #كوريا_الجنوبية. #seoul #سيؤل #SouthKorea  #SouthKorean  #نبض_الاخبار  https://t.co/Xm2p1VJF3S
4591,2022-10-29,Our hearts go out to our brothers and sisters in #Seoul   At least 120 killed during incident at Halloween festivities in Seoul - CNN  https://t.co/qG3rVJf8MP
4592,2022-10-29,#Halloween Mouvement de foule meurtrier à #Séoul : + d'une centaine de morts ! #seoulhalloween  https://t.co/j74395u7Kg
4593,2022-10-29,"“Death toll rising after stampede during #오이_지젤생일_아인교 #Halloween festivities in #Seoul, #SouthKorea”   https://t.co/H6Sgc6AjkT"
4594,2022-10-29,#Seoul  https://t.co/S5vJl5KSRt
4595,2022-10-29,Thinking of the families of all those lost in the disaster in Seoul today. Truly awful #seoul
4596,2022-10-29,"दक्षिण कोरिया के सियोल में हैलोविन पार्टी में भगदड़ मचने से 120 लोगों की मौत, 100 से ज्यादा घायल, कई लोगों को आया हार्ट अटैक... #SouthKorea #Seoul #Halloween  https://t.co/MDU8sSYf09"
4597,2022-10-29,120 doden en 100 gewonden in gedrang bij Halloweenviering #Seoul   https://t.co/mDY8emb0GF
4598,2022-10-29,"I give my condolences to the people that died in the crowd crush in #seoul today, may their souls rest peacefully wherever they may go. #crowdcrush #seoulhalloween"
4599,2022-10-29,Véritable tragédie à #Séoul Mes pensées vont aux familles des victimes de ce terrible drame.   https://t.co/jd5zV8YQdi
4600,2022-10-29,#Seoul  Our hearts break for you.
4601,2022-10-29,Some weird shit happening in #Seoul right now
4602,2022-10-29,"#Halloween: At least 120 #killed during #incident at #Halloween festivities in #Seoul, #South Korea. At least 100 people are also #injured, authorities report cases of people suffering from '#cardiac arrest.'  https://t.co/7Kvm4iyjBL"
4603,2022-10-29,"Death toll climbs to 120, 100 injured in Halloween stampede in Itaewon: Authorities #Seoul"
4604,2022-10-29,Over 80 people have reported breathing problems as said by #SouthKorea Fire Department. Revellers caught in stampede resulting in the death of nearly 110 people at #Itaewon #Halloween festivals in #Seoul !
4605,2022-10-29,韓国の事件、アイルランドでもBraking newsとして報じられました。　  こんなことで梨泰院の読み方を知りたくなかった。  South Korea stampede death toll rises to 120 #seoul #halloween #itaewon  https://t.co/Qq4NsYsz5q
4606,2022-10-29,"""Au moins 120 morts et 100 blessés dans une bousculade à #Séoul lors d'une fête d'Halloween"" En même temps, #Halloween c'est la fête du mal et de la mort, donc ils sont morts heureux certainement.  https://t.co/aT3qQVDijw"
4607,2022-10-29,[ 🇰🇷 CORÉE DU SUD ]  🔸Un nouveau bilan fait état de 120 morts et 100 blessés.  #seoul
4608,2022-10-29,"डर से सिर्फ इंसान ही नहीं मरता उसका आत्मविश्वास, आत्मबल और मनोबल का भी नाश होता है इसलिए सदैव जिस चीज से आपको डर लगे वो काम पहले करो क्योंकि इंसान को हमेशा risk लेते रहना चाहिए। #SouthKorea #KnowAboutChhathPujaछठ #Seoul #MannKiBaat #sunderkand #JaiShreeRam #JaiShreeKrishna"
4609,2022-10-29,"Breaking #News: #Halloween Street Party Turns to Shocking True #Horror in #Seoul, South #Korea after #Stampede Leaves at Least 120 People Dead, Many Injured:  https://t.co/HwacEGF22V #Asia #Itaewon"
4610,2022-10-29,How shocking and saddening. 120+ killed n a crush during #Halloween celebrations in in #Seoul's #Itaewon district.  Still unclear how many are injured  https://t.co/tQPtDBxef0 via @BBCNews
4611,2022-10-29,"Watch: दक्षिण कोरिया की राजधानी सियोल में हैलोवीन पार्टी में हुआ बड़ा हादसा, अबतक 120 लोगों की हुई मौत...150 लोग जख्मी   @AnchorSonal95 | @AshishSinghLIVE | @JournoPranay    https://t.co/smwhXUROiK   #HalloweenParty #Seoul #SouthKorea  https://t.co/hsU4DLZBCc"
4612,2022-10-29,Death toll rised to 120. Many heart attacks as said by the media. Scary.    #Seoul
4613,2022-10-29,Przerażające. Już 120 osób nie żyje po tym jak tłum stratował się na imprezie #Halloween w Seulu.  At least 120 killed and over 100 injured in a crush among huge Halloween crowds in a popular nightlife area of #Seoul.  https://t.co/GFdcZNYpvA
4614,2022-10-29,Aufrichtiges Beileid den Angehörigen und Familien 🙏🏻 #seoul
4615,2022-10-29,ULTIMA HORA Decenas de muertos y centenares de heridos  por estampida durante fiesta de #Halloween en #Itaewon #Seoul Corea del Sur Siguenos  @mapadenoticias  DETALLES AQUI ⬇️⬇️⬇️  https://t.co/pNgWy3XW3j  https://t.co/K5F6Q3TiH3
4616,2022-10-29,"These pics taken by Song Sehyun, 22-year-old who was attending the Halloween party in Seoul’s #Itaewon nightclub district. You can see how packed the streets were a couple of hours before the deadly crush that killed at least 120 people.   #SouthKorea #BreakingNews #Seoul  https://t.co/WGByfx9lb6"
4617,2022-10-29,"Itaewon halloween dead, About 50 people suffer cardiac arrest in Seoul #Seoul #Halloween #Itaewonhalloween  https://t.co/J06xTTXUHF"
4618,2022-10-29,"🔴🇰🇷 HORREUR À SÉOUL - Au moins 120 morts et plus de 100 blessés à #Séoul, dans le quartier #Itaewon, suite à une bousculade lors des festivités d'#Halloween. Plusieurs personnes ont été victimes d'arrêts cardiaques. (Yonhap) #seoulhalloween  https://t.co/wAejf1qFZ6"
4619,2022-10-29,@amandwivedi48 #Shocking #Halloween in #Seoul many #deaths ; already more than 150
4620,2022-10-29,BREAKING: The nightlife area of the #Itaewon district was the centre of the disaster in #SouthKorea's capital city #Seoul which has pushed the country's President #YoonSukYeol to call an emergency meeting following reports that 120 people have died   https://t.co/ViAVYKdP0A
4621,2022-10-29,Horrendous death toll in seoul 😟 #Seoul #SouthKorea #Halloween  https://t.co/fusoTOPg5Y
4622,2022-10-29,One of the most terrifying nights. I’m just speechless here…  Pray for itaewon.  Hope everyone’s safe.   #seoul #Itaewon #korea #이태원
4623,2022-10-29,"At least 120 people are now reported to have been killed during an incident at Halloween festivities in #Seoul’s Itaewon neighborhood Saturday night, according to the Yongsan Fire Department chief.  At least 100 others were also injured, the chief added    https://t.co/BpemP8kjVz"
4624,2022-10-29,"#SouthKorea #Seoul  साउथ कोरिया: सिओल में हैलोवीन सेलिब्रेशन के दौरान भगदड़ 120 लोगों की मौत की ख़बर, 150 घायल  https://t.co/0kum7HNBbU"
4625,2022-10-29,#SouthKorea #SeoulStampede #seoul #Halloween  #Itaewon  AT LEAST 160 DEAD IN SEOUL STAMPEDE  https://t.co/awAD44vz83
4626,2022-10-29,⚠️ 120 morts et 100 blessés dans une bousculade à #Séoul lors d’une fête d’Halloween   https://t.co/z88DDmbHje
4627,2022-10-29,"video of a Halloween party in the #Itaewon area of #Seoul, South. #halloweenparty2022  #Halloweenparty itaewon seoul ปาร์ตี้ฮาโลวีน วันฮาโลวีน #วันฮาโลวีน  full Video👇  https://t.co/AnBu8yqRSo  https://t.co/OmXgYLqrGP"
4628,2022-10-29,Tragedia en #Seoul 100 muertos en festejos de #Halloween
4629,2022-10-29,This is a horrible ending of what was supposed to be a happy celebration of Halloween. My heart goes out to all the families of everyone who lost their life tonight and all the people that were injured. 💔😭 #seoulhalloween #SeoulStampede #seoul #Itaewon #Seoulkorea
4630,2022-10-29,"Good evening all my fans, I have come here again to promote my service here on twitter, Selling Cap online is not a BAD thing  click here to reach out to me  https://t.co/DSlQauxGCA Thanks  #Seoul ##Itaewon #Halloween #Frankfurt #news  #EntertainmentNews  https://t.co/80kmweEWAE"
4631,2022-10-29,Why are all religions are so helpless ? why can’t gods let each one of to live a full quota of life .      #Seoul
4632,2022-10-29,#seoul une nuit d’horreur à #Itaewon plus de 120 morts et 100 blessés recensés 😞 toutes nos pensées aux familles 🙏🏻  https://t.co/CDPXIfXp1Z
4633,2022-10-29,"#Seoul  I think someone was there with Pakistan 🇵🇰 flag for Halloween 🤣  (No Offence, condolences to sufferers 😑🙏)"
4634,2022-10-29,#seoul #CrispinintheKitchen #NagpapasayangmgaBata  https://t.co/e4Au7lsRav
4635,2022-10-29,#SouthKoreaStampede death toll rises to 120. The incident took place at about 10:20 p.m. (1320 GMT) as a large number of people fell down in a narrow alley during the #Seoul #Halloween events.  https://t.co/oS1LmZSwmH
4636,2022-10-29,Güney Kore Seoul’de Cadılar Bayramı kutlamalarındaki izdihamda ölenlerin sayısı 120'ye yükseldi.  #Seoul #SouthKorea #Halloween #Güneykore #CadılarBayramı #Seul  https://t.co/mZmg2AwCjH
4637,2022-10-29,Stop share itaewon videos 0 respect for people dead. #itaewon #seoul  https://t.co/03KBT3n2ne
4638,2022-10-29,This is so scary. Praying for everyone. 🙏🏽 #SeoulStampede #Seoul
4639,2022-10-29,Des fêtes de satanistes qui joue avec la mort et ensuite la mort frappe.  Elles sont belles vos fêtes paiennes de #Halloween   #seoul #seoulhalloween #Itaewon  https://t.co/MY6lsdfJQC
4640,2022-10-29,Unendlich traurig - in Gedanken bin ich bei d. Angehörigen  in #Seoul. Allen verletzten wünsche ich viel Kraft und schnelle Genesung. #Seoulkorea #seoulhalloween #Suedkorea  https://t.co/uZbthsRWK0
4641,2022-10-29,"BREAKING: More than 100 people killed in #Halloween festivals in #Seoul, #SouthKorea ."
4642,2022-10-29,More than 120 people dead!❤️😢 Rescuers work at the site where more than 100 people were injured when crowding and panic broke out during a Halloween celebration in South Korea's capital Seoul. #이태원사고 #압사사고 #SouthKorea #Halloween  #Seoul
4643,2022-10-29,The images from #Seoul are harrowing. So many people… 💔
4644,2022-10-29,Vi piacciono le armi soniche?  #Seoul #Itaewon  #geoingegneria
4645,2022-10-29,Just a note of sorrow at the tragedy unfolding in Seoul at Halloween. Horrible. #seoul #halloween #sadness  https://t.co/W6M1dmrwoa
4646,2022-10-29,YENİLENDİ - Güney Kore'de izdiham: Ölü sayısı 120'ye yükseldi  #sondakika #SouthKorea #Halloween  #Seoul    https://t.co/EmAmbrE2NO
4647,2022-10-29,Gerçekten çok üzücü başınız sağ olsun Güney Kore 🙏 #Seoul #SouthKorea
4648,2022-10-29,😥🙏🏻 #Seoul #Seoulkorea #seoulhalloween
4649,2022-10-29,Horrifying news coming from South Korea. Praying for Seoul and especially the families of those who have died - we will be remembering them in church tomorrow.🙏 #Seoul #SouthKorea #NewMalden #LittleKorea
4650,2022-10-29,What the matter in #Seoul ?! #Itaewon 😢😭🙏  https://t.co/SD9hQWvzAy
4651,2022-10-29,South Korean authorities: 120 dead in Halloween accident - #south_korean #south_korea #south #seoul  https://t.co/l5Op6lhStl
4652,2022-10-29,120 dead in Halloween riot in Seoul - #south_korea #seoul #riot  https://t.co/cEg1GCpSiN
4653,2022-10-29,En az 50 kişi kalp krizi geçirdi Cadılar Bayramı izdihamında ölü sayısı 120'ye çıktı #Seoul #SouthKorea   https://t.co/p1foVin3P7
4654,2022-10-29,Thinking of our friends and the people of #Seoul tonight.
4655,2022-10-29,#seoul seems to be trending now
4656,2022-10-29,We may plan for million things . Nothing works infront of what God has decided for us . #Seoul
4657,2022-10-29,The fuck is going on in #Seoul?
4658,2022-10-29,"दक्षिण कोरिया के सियोल में भगदड़ से 120 मौतें, बढ़ सकता है आंकड़ा, 100 से अधिक घायल   #SouthKorea #Seoul #helloween #STAMPEDE #stampbsideconcert #ACCIDENT    https://t.co/KD9POoBTSI"
4659,2022-10-29,"#BreakingNews coming in from #Seoul, #SouthKorea"
4660,2022-10-29,The images coming out of #Itaewon #Seoul are devastating. Death count is now at least 120.
4661,2022-10-29,The video below shows no deaths but gives a sense of the crush of the crowd slightly away from the deadliest portion.  One man literally climbs the wall to try to escape.  ⚠️CW for extreme distress #Seoul  #Itaewon   https://t.co/iwFM46KOUE
4662,2022-10-29,"Another video of a Halloween party in the #Itaewon area of #Seoul, South Korea.  More than 100 people have died in a crush among huge Halloween crowds in a popular nightlife area of South Korea's capital, officials say    https://t.co/81gMnZ6SQW"
4663,2022-10-29,"Güney Kore #Seoul de, #Halloween Cadılar Bayramı kutlamalarında meydana gelen arbedede 120 den fazla insan hayatını kaybettti.  https://t.co/bgeHWQKehM"
4664,2022-10-29,Awful scenes in #Seoul 😓  Thoughts are with those affected.
4665,2022-10-29,Crowds rushed towards a popular nightclub area in the #SouthKorean capital - turning deadly;  #Seoul #Itaewon #HalloweenHavoc  https://t.co/5Aokdj8mCa
4666,2022-10-29,"Les gens de #seoul n’ont pas fait un malaise dans la rue, mais dans la + grosse boîte de nuit. Rien à voir avec un attroupement ou un écrasement. Après 4 #vaccins les basses énormes des boites sont des aimants puissants qui vont concentrer le graphème et créer un arrêt cardiaque."
4667,2022-10-29,Che tragedia 😭😭😭😭😭😭  🙏 #Itaewon #Seul #Seoul #Halloween  https://t.co/31U0YdBGfU
4668,2022-10-29,Halloween Horror: Dozens Suffer 'Cardiac Arrest' in South Korea  https://t.co/Ml035rra0d via @YouTube #SouthKorea #Seoul #Halloween
4669,2022-10-29,“At least 120 people died and at least 100 more were injured after an apparent crowd crush during #Halloween celebrations in the Itaewon area of #Seoul Saturday night.” #Korea   https://t.co/sU5KZU877z
4670,2022-10-29,what a tragedy... #seoul
4671,2022-10-29,Corée du Sud : 120 morts dans une bousculade à #Seoul lors de célébrations pour Halloween  https://t.co/H9iNnTdeOf
4672,2022-10-29,Wat een slagveld..ongelooflijk.. Schijnbaar zijn mensen in de verdrukking geraakt.  Al ging mijn gedachte heel even uit naar..zoveel hartklachten en reanimaties? #seoulhalloween #seoul #zuidkorea #Halloween
4673,2022-10-29,I am saddened to read about the events in #Seoul. May they rest in peace and may this never happen again. In my opinion we need better safety and security rules worldwide during such events.
4674,2022-10-29,Chaud ce qu'il s'est passé a #seoul
4675,2022-10-29,#Seoul save nature save life you understand better me.
4676,2022-10-29,"오늘, 제 가슴에서 우러나온 가장 깊은 위로의 말을 드리고 싶습니다. 😞🙏🏻  Türkiye’den Güney Kore’ye #SouthKorea #Halloween  #Seoul   #Itaewon #이태원 #이태원사고 #압사사고"
4677,2022-10-29,"#UPDATE 120 people killed, 100 injured in #Seoul #Halloween crush: officials. #SouthKorea  #SeoulStampede"
4678,2022-10-29,@chloepark Wow…prays up for everyone in Itaewon 🤲🏽 #seoul #korea
4679,2022-10-29,이 사고는 매우 슬프다! 이번 사고로 피해를 입은 유가족들께 조의를 표합니다 #Seoul #SouthKorea #Halloween
4680,2022-10-29,Horrific. #Seoul
4681,2022-10-29,"Я ПРОСТО В ШОКЕ ОТ ПРОИСХОДЯЩЕГО В СЕУЛЕ😱  ДАЖЕ НЕ ЗНАЮ, ЧТО СКАЗАТЬ. Я ПРОСТО В ШОКЕ. СИЛ И ТЕРПЕНИЯ   #Itaewon #Seoul #Korea #Halloween"
4682,2022-10-29,Non mais BEST PROGRAMME pour les vacances ! BORDEL ❤️ #Halloween #SoutienBooba #StarAcademy #StarAcademyLive #starac #TPMPpeople #Séoul #Julien
4683,2022-10-29,Pop culture pop culture lets gooo WOOOOOO #Seoul
4684,2022-10-29,#UPDATE: At least 120 killed and 100 injured after Halloween celebration crowd crush in #Seoul. Revised numbers provided by the Washington Post.
4685,2022-10-29,ALERT: #SouthKoreaStampede death toll rises to 120. The incident took place at about 10:20 p.m. (1320 GMT) as a large number of people fell down in a narrow alley during the #Seoul #Halloween events. (BBC)
4686,2022-10-29,The death toll on #Seoul’s Halloween stampede is now 120.  😢😢  #Itaewon #Seoul #southkorea
4687,2022-10-29,#Seoul 🙏🏼
4688,2022-10-29,#Seoul😢
4689,2022-10-29,#Seoul 💔  Unspeakably horrible heartbreaking pics. And only all because of this fucking Halloween 😥
4690,2022-10-29,Horrifying visuals from #Seoul  The stampede during #holloween festival killed about 120 ppl till now. Number may increase.   https://t.co/C5suSt8XwP
4691,2022-10-29,"#Seoul Death toll climbs to 120, 100 injured in Halloween stampede in #Seoul : authorities #SouthKorea"
4692,2022-10-29,"#Seoul #SouthKorea  #MeghFlash ⚡️At least 120 dead and 100 more injured in Halloween crowd crush in #Itaewon, South Korea. God pay mercy..  https://t.co/dEKWOQSlOL"
4693,2022-10-29,Live updates: At least 120 killed in #Seoul #Halloween incident | CNN  https://t.co/lrg1emlFyv
4694,2022-10-29,At least 120 dead in #Seoul #Halloween crowd crush - The Washington Post  https://t.co/IpUg5xHJy4
4695,2022-10-29,Une grosse pensée pour #Séoul  🤯💪🏼
4696,2022-10-29,Was für eine unfassbare Katastrophe.⚫️#Seoul
4697,2022-10-29,@elonmusk @lexfridman Rip 😔 #Seoul
4698,2022-10-29,#seoulhalloween #Seoul #HalloweenEnds #Halloween #CoreeduSud
4699,2022-10-29,"120 dead, 100 injured in fall accident in Seoul Halloween crowd - #south_korea #crowd #seoul  https://t.co/pozoNyg6MI"
4700,2022-10-29,Les images des gens écrasés  les uns sur les autres à #Seoul sont horribles !!!
4701,2022-10-29,stay safe!! #Itaewon #seoul  https://t.co/lJftsMbr0d
4702,2022-10-29,Very sad news from #SouthKorea #Itaewon #Seoul Itaewon Halloween Party
4703,2022-10-29,#Attualità #Seoul Seoul: tragedia durante la festa di Halloween  https://t.co/LqvQdjLJO2
4704,2022-10-29,#SouthKorea stampede | What went wrong at #Seoul #Halloween event  #SouthKoreaStampede    https://t.co/4U9onfMf1V
4705,2022-10-29,At least 59 were killed and dozens more were injured after being crushed by a large crowd pushing forward on a narrow street during Halloween festivities in... #Seoul | #SouthKorea | #Halloween I 59 #dead  https://t.co/pHFTm6n0hL
4706,2022-10-29,#Itaewon #seoul #southkorea
4707,2022-10-29,Al meer dan 120 doden na gedrum bij Halloweenfeest in de Zuid-Koreaanse hoofdstad #Seoul. Volg het op @vrtnws #SeoulStampede Beelden via @KBSWorldTV @YTN24 @mbcnews @YonhapNews  https://t.co/VmKag27Ln7
4708,2022-10-29,Hommage aux jeunes décès à Seoul dans le quartier d’Itaewon 🇰🇷❤️🙏🏻  #Halloween #Seoulkorea #seoul #Itaewon #Hommage  https://t.co/kUYMhacr4M
4709,2022-10-29,"I'm shocked and saddened about the terrible news that is coming out from #Seoul tonight on the eve of the 7th anniversary of the Colectiv fire and stampede. We in Bucharest, Romania want to send our thoughts and prayers to the Korean people. #SeoulStampede"
4710,2022-10-29,Heartbreaking... Thinking of everyone in #Seoul 💔
4711,2022-10-29,How terrifying. How utterly tragic. #Seoul #Stampede #SouthKorea   https://t.co/UAZUScBCqB
